interval_begin,interval_end,interval_id,edge_CO2_abs,edge_CO2_normed,edge_CO2_perVeh,edge_CO_abs,edge_CO_normed,edge_CO_perVeh,edge_HC_abs,edge_HC_normed,edge_HC_perVeh,edge_NOx_abs,edge_NOx_normed,edge_NOx_perVeh,edge_PMx_abs,edge_PMx_normed,edge_PMx_perVeh,edge_electricity_abs,edge_electricity_normed,edge_electricity_perVeh,edge_fuel_abs,edge_fuel_normed,edge_fuel_perVeh,edge_id,edge_sampledSeconds,edge_traveltime
269.00,270.00,em1,29272.763719,106489.439561,122757.223909,143.953373,523.678400,603.677762,6.565556,23.884400,27.533083,53.346314,194.065006,223.711211,2.244378,8.164673,9.411944,0,0,0,11.670610,42.455735,48.941456,3to5,18.84,79.02
269.00,270.00,em1,17673.196314,64292.145037,123595.940343,51.539976,187.493850,360.440279,3.568359,12.981095,24.955002,31.037290,112.908493,217.056553,1.160841,4.222947,8.118240,0,0,0,7.046039,25.632317,49.275853,4to5,11.00,76.93
269.00,270.00,em1,1173.728337,42254220.142368,61.753301,17.882684,643776.624991,0.940861,0.402845,14502.427795,0.021195,2.537945,91366.027550,0.133529,0.152068,5474.440188,0.008001,0,0,0,0.467947,16846.099649,0.024620,5to-5,0.27,0.01
270.00,271.00,em1,1720.206200,61927423.189842,82.042573,23.664243,851912.745026,1.128629,0.684149,24629.375468,0.032629,3.371158,121361.685011,0.160782,0.180369,6493.266352,0.008602,0,0,0,0.685819,24689.496271,0.032709,-1to0,1.00,0.05
270.00,271.00,em1,31701.325969,115725.253747,179138.586031,236.886895,864.752346,1338.605944,7.903196,28.850509,44.659565,60.499316,220.851921,341.870937,2.749133,10.035673,15.534866,0,0,0,12.638839,46.137907,71.419843,0to1,13.87,78.39
270.00,271.00,em1,16853.734450,61524.325440,92708.187541,78.754975,287.493950,433.211463,3.701114,13.510865,20.358904,30.554631,111.539259,168.073399,1.209627,4.415725,6.653854,0,0,0,6.719331,24.528825,36.961363,0to2,14.00,77.01
270.00,271.00,em1,17603.781955,79835.745827,84117.991168,96.306323,436.763370,460.190569,3.997595,18.129682,19.102125,32.242038,146.222396,154.065502,1.285952,5.831984,6.144801,0,0,0,7.018363,31.829311,33.536578,1to3,13.00,62.12
270.00,271.00,em1,9552.699371,43322.899640,59416.178365,23.115113,104.830445,143.772103,1.845868,8.371281,11.480985,16.615572,75.354069,103.346056,0.632979,2.870655,3.937025,0,0,0,3.808519,17.272193,23.688343,2to4,9.98,62.05
270.00,271.00,em1,22842.782203,83098.237602,98364.574519,114.723496,417.344974,494.017226,5.107843,18.581482,21.995166,41.543722,151.129142,178.893730,1.637581,5.957246,7.051678,0,0,0,9.107074,33.130018,39.216477,3to5,18.00,77.51
270.00,271.00,em1,12783.933387,46505.820730,90087.966031,84.353671,306.864609,594.437600,3.062215,11.139827,21.579327,23.964137,87.177539,168.874498,1.001816,3.644440,7.059765,0,0,0,5.096762,18.541170,35.916714,4to5,11.00,77.52
271.00,272.00,em1,1920.095965,69123454.750177,66.135492,27.484337,989436.130719,0.946666,0.691181,24882.508284,0.023807,3.978763,143235.468040,0.137044,0.226687,8160.741722,0.007808,0,0,0,0.765512,27558.442613,0.026367,-1to0,0.70,0.02
271.00,272.00,em1,14947.081603,54564.115486,90958.267577,99.488593,363.181736,605.423203,3.613292,13.190274,21.988159,28.089272,102.539502,170.933137,1.254112,4.578118,7.631714,0,0,0,5.959175,21.753887,36.263685,0to1,13.00,79.11
271.00,272.00,em1,15595.655943,56931.727182,85626.590236,95.287319,347.845046,523.166724,3.703458,13.519423,20.333514,28.883343,105.438247,158.581480,1.173929,4.285410,6.445353,0,0,0,6.217753,22.697821,34.138029,0to2,14.16,77.76
271.00,272.00,em1,21017.225672,95316.216197,93126.395622,166.283300,754.119275,736.793934,5.342633,24.229627,23.672969,40.204578,182.333688,178.144704,1.723931,7.818280,7.638660,0,0,0,8.379250,38.001133,37.128084,1to3,13.88,61.50
271.00,272.00,em1,14672.636375,66542.568593,100317.120482,76.942726,348.946604,526.059022,3.314318,15.030920,22.660060,26.835735,121.704011,183.476476,1.062812,4.820011,7.266471,0,0,0,5.849760,26.529522,39.994929,2to4,9.00,61.53
271.00,272.00,em1,20505.564768,74595.829795,89931.411573,66.745382,242.808585,292.725730,4.220510,15.353512,18.509922,36.235456,131.818554,158.918114,1.377585,5.011424,6.041684,0,0,0,8.175262,29.740240,35.854307,3to5,18.00,78.94
271.00,272.00,em1,17486.093557,63611.496366,117048.089147,111.363544,405.122029,745.443230,4.167970,15.162380,27.899479,32.573129,118.495621,218.037411,1.329346,4.835938,8.898348,0,0,0,6.971442,25.360944,46.665308,4to5,11.56,77.37
272.00,273.00,em1,30522.812342,111423.105989,180810.901094,237.943607,868.609859,1409.529288,7.710430,28.146819,45.675013,58.527243,213.652896,346.703426,2.617462,9.555009,15.505309,0,0,0,12.168983,44.422705,72.086569,0to1,13.00,77.01
272.00,273.00,em1,22037.517554,80447.654253,118117.919868,121.463737,443.401697,651.028133,5.127751,18.718785,27.484008,40.406871,147.504724,216.575006,1.687475,6.160103,9.044621,0,0,0,8.786026,32.073266,47.091832,0to2,15.00,80.40
272.00,273.00,em1,20650.910814,93654.924328,91428.902309,69.825209,316.667615,309.140952,4.257820,19.309840,18.850877,36.526810,165.654466,161.717134,1.384304,6.278022,6.128803,0,0,0,8.233209,37.338816,36.451334,1to3,14.00,61.98
272.00,273.00,em1,10291.713173,46674.436160,70496.532043,79.431031,360.231432,544.089415,2.590587,11.748692,17.745090,19.662640,89.172970,134.685829,0.854119,3.873554,5.850571,0,0,0,4.103150,18.608392,28.105901,2to4,9.00,61.65
272.00,273.00,em1,37139.323465,135106.673881,162989.146653,184.294515,670.432754,808.792485,8.288561,30.152403,36.375068,67.654626,246.116263,296.908202,2.697446,9.812859,11.837975,0,0,0,14.806890,53.865001,64.981324,3to5,18.00,78.99
272.00,273.00,em1,22260.197215,80978.890436,142160.445094,101.402317,368.884744,647.586292,4.875526,17.736352,31.136604,40.263552,146.472096,257.135387,1.587622,5.775504,10.139040,0,0,0,8.874806,32.285068,56.677235,4to5,12.00,76.64
273.00,274.00,em1,1107.989288,39887614.372753,78.723801,11.968417,430863.010944,0.850369,0.473610,17049.976354,0.033651,1.908330,68699.866248,0.135589,0.078922,2841.207065,0.005608,0,0,0,0.441738,15902.569108,0.031386,-1to0,1.00,0.07
273.00,274.00,em1,13779.483314,50301.814017,82299.114899,63.334040,231.200039,378.267841,3.011397,10.993064,17.985822,25.038566,91.402941,149.544928,1.030299,3.761092,6.153546,0,0,0,5.493673,20.054578,32.811422,0to1,13.00,77.64
273.00,274.00,em1,22099.462745,80673.784320,125181.201124,118.144014,431.283094,669.220320,5.080040,18.544617,28.775610,40.409620,147.514760,228.898087,1.672494,6.105416,9.473751,0,0,0,8.810722,32.163421,49.907856,0to2,14.11,79.93
273.00,274.00,em1,13053.504526,59199.567009,58776.368759,51.649950,234.240138,232.565632,2.740724,12.429586,12.340731,23.383242,106.046451,105.288359,0.946735,4.293584,4.262890,0,0,0,5.204237,23.601980,23.433257,1to3,14.00,63.04
273.00,274.00,em1,8260.856218,37464.200536,55030.364180,37.335068,169.320036,248.710586,1.813682,8.225315,12.081990,14.937383,67.743232,99.506586,0.594054,2.694121,3.957337,0,0,0,3.293479,14.936414,21.939779,2to4,9.43,62.81
273.00,274.00,em1,12948.924531,47106.031035,58597.281252,41.354899,150.442235,187.141768,2.647100,9.629711,11.978824,22.869574,83.195701,103.490822,0.857151,3.118174,3.878835,0,0,0,5.162543,18.780470,23.361860,3to5,18.00,81.45
273.00,274.00,em1,10696.119531,38910.701608,69571.631953,40.936080,148.918642,266.263843,2.268414,8.252111,14.754626,19.074980,69.391599,124.070926,0.724082,2.634088,4.709702,0,0,0,4.264382,15.513113,27.737167,4to5,12.00,78.05
274.00,275.00,em1,2167.858689,78042912.795640,65.673975,28.969419,1042899.100632,0.877611,0.798775,28755.895913,0.024198,4.329194,155850.972770,0.131150,0.232449,8368.167187,0.007042,0,0,0,0.864291,31114.491075,0.026183,-1to0,1.00,0.03
274.00,275.00,em1,22041.687827,80462.877776,130469.376798,141.036091,514.850307,834.822225,5.255119,19.183738,31.106150,41.107431,150.062112,243.323515,1.688653,6.164406,9.995494,0,0,0,8.787689,32.079336,52.016173,0to1,13.00,76.95
274.00,275.00,em1,23031.452303,84075.999361,130061.310927,178.098261,650.145249,1005.741757,5.799875,21.172363,32.752573,44.071662,160.882994,248.877839,1.988945,7.260616,11.231806,0,0,0,9.182291,33.519828,51.853475,0to2,14.00,79.06
274.00,275.00,em1,31462.662941,142687.813791,138222.240283,248.738415,1128.065373,1092.761315,7.991022,36.240464,35.106278,60.213912,273.078966,264.532657,2.594501,11.766446,11.398202,0,0,0,12.543688,56.887472,55.107115,1to3,14.00,61.51
274.00,275.00,em1,16964.532635,76936.655939,114488.519935,119.773175,543.189002,808.313075,4.150976,18.825290,28.013690,32.081521,145.494426,216.508520,1.378837,6.253231,9.305358,0,0,0,6.763503,30.673483,45.644844,2to4,9.20,62.06
274.00,275.00,em1,20854.363032,75864.699794,96205.357071,72.070168,262.179270,332.474133,4.344580,15.804860,20.042420,36.972594,134.500138,170.561986,1.400439,5.094565,6.460507,0,0,0,8.314322,30.246119,38.355634,3to5,18.00,83.04
274.00,275.00,em1,25599.528071,93126.819982,165489.833761,177.055649,644.098967,1144.587897,6.235321,22.683059,40.308642,48.204546,175.360112,311.621461,2.026441,7.371854,13.100059,0,0,0,10.206145,37.128257,65.978299,4to5,11.87,76.71
274.00,275.00,em1,1735.914658,62492927.705283,34.037542,19.204920,691377.108068,0.376567,0.494917,17817.000831,0.009704,3.510850,126390.590454,0.068840,0.168440,6063.855075,0.003303,0,0,0,0.692083,24914.978472,0.013570,5to-5,0.38,7.505557e-003
275.00,276.00,em1,190.687373,6864745.436212,65.388773,2.875049,103501.748739,0.985885,0.067068,2414.459936,0.022998,0.407241,14660.682606,0.139647,0.024209,871.531681,0.008302,0,0,0,0.076024,2736.866947,0.026069,-1to0,0.05,0.02
275.00,276.00,em1,16824.787670,61418.655620,100162.887703,80.384451,293.442332,478.552177,3.722261,13.588062,22.159708,30.499051,111.336367,181.569784,1.204794,4.398084,7.172492,0,0,0,6.707790,24.486695,39.933438,0to1,13.00,77.39
275.00,276.00,em1,30921.423163,112878.229298,168455.834267,285.517982,1042.279462,1555.464303,8.302342,30.307586,45.230065,60.828693,222.054307,331.386696,2.969184,10.838966,16.175724,0,0,0,12.327901,45.002832,67.160778,0to2,14.84,80.86
275.00,276.00,em1,15624.484960,70859.342221,70550.935809,67.113032,304.367490,303.042769,3.388730,15.368390,15.301501,28.120341,127.529892,126.974834,1.095962,4.970351,4.948718,0,0,0,6.229248,28.250556,28.127599,1to3,13.71,61.89
275.00,276.00,em1,14244.016754,64598.715438,97523.314327,70.007353,317.493663,479.313468,3.194078,14.485615,21.868627,25.849972,117.233433,176.984834,1.005009,4.557863,6.880909,0,0,0,5.678875,25.754536,38.881078,2to4,9.00,61.62
275.00,276.00,em1,14230.306202,51767.484163,66683.271382,102.185698,371.734551,478.842586,3.641682,13.247832,17.064936,26.713879,97.180643,125.181343,1.157632,4.211273,5.424669,0,0,0,5.673408,20.638912,26.585610,3to5,18.00,84.35
275.00,276.00,em1,14119.484124,51364.331899,90580.716677,25.397369,92.391397,162.931721,2.678373,9.743473,17.182561,24.328326,88.502400,156.073496,0.898165,3.267374,5.761996,0,0,0,5.629228,20.478193,36.113180,4to5,12.00,76.98
276.00,277.00,em1,2331.088197,83919175.098990,90.930223,36.727990,1322207.642813,1.432672,0.908919,32721.067766,0.035455,4.891617,176098.208524,0.190810,0.295731,10646.317439,0.011536,0,0,0,0.929368,33457.263631,0.036252,-1to0,1.00,0.04
276.00,277.00,em1,23775.910878,86793.635135,151256.943786,90.818919,331.533214,577.769334,5.037456,18.389164,32.047151,42.387379,154.734543,269.658876,1.630575,5.952393,10.373350,0,0,0,9.479099,34.603320,60.303874,0to1,12.11,77.01
276.00,277.00,em1,31135.541076,113659.863791,165616.296537,216.961688,792.015652,1154.063489,7.688458,28.066611,40.896478,58.669721,214.173009,312.076219,2.540466,9.273935,13.513255,0,0,0,12.413269,45.314467,66.028710,0to2,15.00,79.79
276.00,277.00,em1,22816.676300,103476.990022,103365.506679,116.371218,527.760625,527.192030,5.098672,23.123229,23.098316,41.639970,188.843399,188.639944,1.682648,7.631056,7.622835,0,0,0,9.096666,41.254721,41.210274,1to3,13.64,61.78
276.00,277.00,em1,8065.181571,36576.787169,55871.273814,32.539774,147.572673,225.418192,1.725011,7.823178,11.949954,14.468042,65.614702,100.226872,0.566813,2.570582,3.926580,0,0,0,3.215467,14.582616,22.275039,2to4,9.00,62.35
276.00,277.00,em1,28509.073767,103711.262694,127456.510600,181.838544,661.498340,812.951921,6.841035,24.886547,30.584455,53.240333,193.679464,238.023412,2.291721,8.336898,10.245676,0,0,0,11.366137,41.348114,50.814986,3to5,18.35,82.06
276.00,277.00,em1,12778.131673,46484.715058,83021.353541,43.397970,157.874587,281.962831,2.630641,9.569834,17.091653,22.685109,82.524650,147.388408,0.894125,3.252679,5.809261,0,0,0,5.094450,18.532760,33.099370,4to5,12.00,77.97
276.00,277.00,em1,2016.353179,72588714.441213,68.691593,30.650784,1103428.210131,1.044188,0.720890,25952.034182,0.024559,4.297285,154702.245358,0.146397,0.256508,9234.297029,0.008739,0,0,0,0.803889,28939.987727,0.027386,5to-5,0.61,0.02
277.00,278.00,em1,1818.738744,65474594.784934,74.648644,29.275930,1053933.485841,1.201607,0.656956,23650.412510,0.026964,3.962147,142637.293434,0.162623,0.246643,8879.153456,0.010123,0,0,0,0.725103,26103.698937,0.029761,-1to0,0.49,0.02
277.00,278.00,em1,15202.579041,55496.805365,97532.116186,88.875492,324.438759,570.180545,3.534127,12.901283,22.673187,28.091430,102.547379,180.220516,1.135268,4.144279,7.283307,0,0,0,6.061039,22.125741,38.884586,0to1,12.00,76.99
277.00,278.00,em1,30152.349734,110070.737339,155542.111724,231.196193,843.978516,1192.634881,7.643984,27.904257,39.431797,57.672782,210.533695,297.507369,2.629705,9.599701,13.565438,0,0,0,12.021285,43.883534,62.012281,0to2,15.40,79.43
277.00,278.00,em1,14016.289798,63565.940129,62479.055125,66.960328,303.674958,298.482559,3.084203,13.987313,13.748151,25.490961,115.605263,113.628581,1.032497,4.682527,4.602463,0,0,0,5.588084,25.342786,24.909461,1to3,14.00,62.41
277.00,278.00,em1,12711.238288,57647.339175,87506.655242,38.667955,175.364877,266.197782,2.577545,11.689546,17.744324,22.360147,101.406561,153.931632,0.836941,3.795651,5.761666,0,0,0,5.067781,22.983132,34.887595,2to4,9.00,61.96
277.00,278.00,em1,32069.370312,116663.028619,140769.461540,232.616390,846.219687,1021.076609,8.040265,29.249146,35.292985,60.435774,219.855280,265.284638,2.522156,9.175184,11.071080,0,0,0,12.785573,46.511784,56.122654,3to5,18.00,79.01
277.00,278.00,em1,19502.477914,70946.766867,125719.760705,132.907352,483.494814,856.767052,4.739017,17.239755,30.549354,36.589085,133.104997,235.865975,1.505171,5.475561,9.702856,0,0,0,7.775344,28.285405,50.122571,4to5,12.00,77.36
278.00,279.00,em1,672.537272,24211341.805706,167.202810,6.307744,227078.801321,1.568199,0.355286,12790.311985,0.088330,0.965813,34769.259926,0.240115,0.026344,948.394807,0.006550,0,0,0,0.268130,9652.683955,0.066661,-1to0,1.00,0.25
278.00,279.00,em1,15262.081457,55714.018115,98876.216132,50.215505,183.311008,325.323850,3.124639,11.406451,20.243141,26.991451,98.531920,174.865569,1.044503,3.812945,6.766871,0,0,0,6.084763,22.212345,39.420467,0to1,12.00,77.74
278.00,279.00,em1,23766.171757,86758.082608,118834.491104,261.352779,954.064721,1306.803841,6.807188,24.849548,34.036983,48.383847,176.624568,241.926631,2.550632,9.311048,12.753551,0,0,0,9.475209,34.589122,47.377495,0to2,16.00,80.00
278.00,279.00,em1,21359.507902,96868.516561,94831.236463,84.858457,384.845609,376.751769,4.578651,20.764857,20.328143,38.203570,173.258819,169.614944,1.476161,6.694606,6.553809,0,0,0,8.515715,38.620023,37.807790,1to3,14.00,62.16
278.00,279.00,em1,9157.501000,41530.616779,63063.849238,54.180058,245.714549,373.115222,2.138796,9.699756,14.728988,16.930714,76.783282,116.594689,0.682636,3.095853,4.701024,0,0,0,3.650958,16.557631,25.142607,2to4,9.00,61.98
278.00,279.00,em1,14279.781353,51947.466524,63322.389073,90.060085,327.623591,399.363239,3.446336,12.537196,15.282462,26.479282,96.327219,117.419964,1.125669,4.094997,4.991677,0,0,0,5.693133,20.710669,25.245678,3to5,18.00,79.82
278.00,279.00,em1,16781.377712,61047.857479,108513.722672,76.992080,280.084365,497.855262,3.702716,13.469863,23.942936,30.283567,110.166572,195.823168,1.163827,4.233810,7.525677,0,0,0,6.690483,24.338863,43.262790,4to5,12.00,77.60
278.00,279.00,em1,256.054238,9217952.573504,47.539252,3.210461,115576.608230,0.596057,0.082653,2975.500979,0.015345,0.523231,18836.303958,0.097143,0.027724,998.070765,0.005147,0,0,0,0.102085,3675.054467,0.018953,5to-5,0.07,0.01
279.00,280.00,em1,1827.157808,65777681.080980,75.763265,24.779457,892060.436666,1.027482,0.709764,25551.515563,0.029430,3.594300,129394.794209,0.149038,0.191672,6900.180496,0.007948,0,0,0,0.728459,26224.534132,0.030206,-1to0,1.00,0.04
279.00,280.00,em1,17337.368870,63289.826227,113961.737883,91.537173,334.155190,601.690800,3.944020,14.397592,25.924777,31.744656,115.883431,208.663508,1.283304,4.684683,8.435393,0,0,0,6.912148,25.232701,45.434829,0to1,11.72,77.03
279.00,280.00,em1,27591.845324,100723.651264,136166.037507,136.357845,497.772433,672.927351,6.223745,22.719694,30.714243,50.217278,183.317482,247.822779,2.045889,7.468491,10.096485,0,0,0,11.000453,40.157002,54.287347,0to2,16.00,78.96
279.00,280.00,em1,10972.444729,49761.654100,51556.225082,47.405062,214.988945,222.742162,2.390590,10.841679,11.232666,19.722951,89.446488,92.672226,0.758587,3.440305,3.564374,0,0,0,4.374549,19.839224,20.554692,1to3,13.33,62.62
279.00,280.00,em1,8629.995027,39138.299443,59528.560399,46.555364,211.135438,321.132723,1.966390,8.917866,13.563894,15.770841,71.523087,108.785166,0.631447,2.863703,4.355634,0,0,0,3.440649,15.603850,23.733140,2to4,9.00,62.08
279.00,280.00,em1,17788.871897,64712.953545,80766.010117,100.559842,365.819959,456.567301,4.121366,14.992844,18.712052,32.752188,119.147005,148.703276,1.326991,4.827373,6.024879,0,0,0,7.092155,25.800079,32.200191,3to5,17.18,77.98
279.00,280.00,em1,13696.670903,49826.207813,88898.277118,58.350647,212.269935,378.725020,2.965158,10.786752,19.245368,24.598662,89.485835,159.657677,0.944789,3.436984,6.132153,0,0,0,5.460657,19.864961,35.442409,4to5,12.00,77.89
280.00,281.00,em1,1226.387139,44149937.003685,56.099204,15.208600,547509.586750,0.695694,0.431469,15532.879562,0.019737,2.421816,87185.391845,0.110782,0.124939,4497.821351,0.005715,0,0,0,0.488941,17601.891300,0.022366,-1to0,0.54,0.02
280.00,281.00,em1,5604.921045,20460.687063,39775.719118,26.247798,95.817226,186.269359,1.247450,4.553798,8.852616,10.119534,36.941219,71.813989,0.387889,1.415985,2.752685,0,0,0,2.234598,8.157368,15.857981,0to1,11.00,78.06
280.00,281.00,em1,26037.121429,95048.153102,126940.008220,197.669574,721.590055,963.707811,6.503064,23.739346,31.704696,50.060200,182.744070,244.060858,2.415051,8.816112,11.774214,0,0,0,10.380606,37.894259,50.609059,0to2,16.32,79.58
280.00,281.00,em1,17794.842945,80702.235577,79704.820102,62.486229,283.384257,279.881852,3.684550,16.709975,16.503453,31.512420,142.913468,141.147171,1.225796,5.559166,5.490459,0,0,0,7.094537,32.174771,31.777116,1to3,14.00,62.71
280.00,281.00,em1,5770.150272,26168.481960,40611.382702,33.738658,153.009789,237.458906,1.321114,5.991449,9.298248,10.620296,48.164609,74.747605,0.443308,2.010469,3.120086,0,0,0,2.300472,10.432979,16.191146,2to4,9.00,63.34
280.00,281.00,em1,25751.525907,93679.762799,112677.911538,129.641347,471.613629,567.256334,5.756733,20.942036,25.189057,46.980155,170.905979,205.565515,1.887607,6.866800,8.259380,0,0,0,10.266746,37.348714,44.922990,3to5,18.00,78.76
280.00,281.00,em1,22342.977051,81280.029694,143587.817926,102.890806,374.299619,661.230880,4.917991,17.890832,31.605618,40.417080,147.030607,259.741588,1.584487,5.764099,10.182752,0,0,0,8.907809,32.405127,57.246306,4to5,12.00,77.12
281.00,282.00,em1,1232.304771,44362971.770916,78.028643,14.156472,509632.985125,0.896378,0.514309,18515.137851,0.032566,2.197651,79115.426328,0.139154,0.097805,3520.994575,0.006193,0,0,0,0.491301,17686.824159,0.031109,-1to0,1.00,0.06
281.00,282.00,em1,22149.270403,80855.606489,155625.549927,102.364359,373.679681,719.234056,4.867820,17.769908,34.202350,40.027375,146.119379,281.240965,1.574752,5.748611,11.064548,0,0,0,8.830581,32.235915,62.045568,0to1,11.00,77.29
